epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,6840.38,0.93281,0.29983,0.05756,0.73101,0.95255,0.79085,0.8277,0.88323,0.68935,0.79236,0.8277,0.88363,0.87494,0.81958,0.13108,0.00383,0.66711,0.92785,0.002212,0.002212,0.002212
120,6897.99,0.9328,0.29453,0.05489,0.71961,0.95244,0.77093,0.84355,0.87877,0.68866,0.77317,0.84314,0.87877,0.87036,0.80869,0.13053,0.00364,0.68454,0.92238,0.002146,0.002146,0.002146
121,6954.93,0.92983,0.26822,0.05389,0.72129,0.95394,0.77792,0.84796,0.87964,0.68773,0.77986,0.85007,0.8814,0.87303,0.82027,0.12904,0.0036,0.67229,0.92335,0.00208,0.00208,0.00208
122,7012.07,0.91241,0.25139,0.05582,0.70993,0.94281,0.78045,0.84546,0.88806,0.69343,0.7813,0.8459,0.88827,0.88059,0.80631,0.12254,0.00411,0.6646,0.92044,0.002014,0.002014,0.002014
123,7069.6,0.92725,0.282,0.05541,0.72012,0.95152,0.7568,0.87421,0.8851,0.69389,0.75923,0.87104,0.88276,0.87484,0.80734,0.13776,0.00336,0.67406,0.91716,0.001948,0.001948,0.001948
124,7126.86,0.91519,0.26172,0.05576,0.70163,0.94755,0.77401,0.83721,0.87987,0.6908,0.77499,0.83827,0.87773,0.86999,0.81644,0.13832,0.00395,0.67487,0.92051,0.001882,0.001882,0.001882
125,7184.42,0.92277,0.27838,0.05181,0.71578,0.95006,0.78691,0.85624,0.8898,0.6891,0.78858,0.85518,0.88877,0.88082,0.81383,0.12007,0.00325,0.66876,0.91805,0.001816,0.001816,0.001816
126,7241.53,0.92524,0.28532,0.05606,0.7152,0.94661,0.77776,0.86197,0.88568,0.69107,0.77893,0.86038,0.88533,0.87741,0.8199,0.12988,0.00366,0.66454,0.91937,0.00175,0.00175,0.00175
127,7298.99,0.90333,0.25878,0.052,0.69809,0.94216,0.77846,0.8469,0.88335,0.69303,0.77898,0.84573,0.88275,0.8741,0.80224,0.13515,0.00302,0.6749,0.91624,0.001684,0.001684,0.001684
128,7356.34,0.90073,0.26975,0.05689,0.69913,0.94406,0.78839,0.83097,0.88376,0.69381,0.79097,0.832,0.88454,0.87612,0.79799,0.12283,0.00322,0.66846,0.91394,0.001618,0.001618,0.001618
129,7413.83,0.90297,0.26517,0.05382,0.69658,0.94408,0.76294,0.85412,0.87837,0.68822,0.762,0.85307,0.87704,0.87185,0.80958,0.12503,0.00324,0.67214,0.92023,0.001552,0.001552,0.001552
130,7471.03,0.90232,0.2593,0.05202,0.6905,0.9407,0.78815,0.82981,0.88922,0.6968,0.79016,0.83192,0.88956,0.88085,0.80598,0.13814,0.004,0.6649,0.91654,0.001486,0.001486,0.001486
131,7528.31,0.88074,0.26313,0.05252,0.67849,0.93538,0.74772,0.86469,0.88138,0.69492,0.74976,0.86575,0.88221,0.87416,0.79093,0.12172,0.0028,0.663,0.91158,0.00142,0.00142,0.00142
132,7585.58,0.89139,0.25023,0.05039,0.68633,0.93743,0.76462,0.85729,0.88447,0.69585,0.77569,0.8444,0.88281,0.8766,0.79663,0.1258,0.00301,0.66117,0.91741,0.001354,0.001354,0.001354
133,7643.27,0.88132,0.247,0.05304,0.67427,0.93768,0.78074,0.84038,0.88011,0.68564,0.78098,0.8368,0.87992,0.87187,0.80256,0.14612,0.00358,0.67383,0.91999,0.001288,0.001288,0.001288
134,7700.57,0.88182,0.23916,0.05419,0.67442,0.93559,0.7715,0.84249,0.88608,0.69642,0.77281,0.84144,0.88565,0.87914,0.79584,0.12686,0.0031,0.66414,0.91844,0.001222,0.001222,0.001222
135,7758,0.87308,0.24203,0.04831,0.66501,0.93191,0.76409,0.86964,0.88883,0.70371,0.76422,0.86682,0.88868,0.88234,0.79081,0.13077,0.0028,0.65325,0.91402,0.001156,0.001156,0.001156
136,7815.3,0.87159,0.24024,0.05403,0.66286,0.93389,0.78086,0.85624,0.88606,0.69939,0.78341,0.85729,0.88409,0.87824,0.79625,0.1335,0.00347,0.66725,0.91229,0.00109,0.00109,0.00109
137,7873.02,0.8707,0.23213,0.05044,0.66035,0.92545,0.77166,0.84989,0.88826,0.70228,0.77587,0.84531,0.88912,0.88018,0.80315,0.13535,0.00261,0.65623,0.91397,0.001024,0.001024,0.001024
138,7930.31,0.84917,0.23451,0.05092,0.64004,0.92494,0.76644,0.87071,0.88564,0.70373,0.76724,0.86763,0.88568,0.87979,0.78069,0.1277,0.00339,0.65557,0.90865,0.000958,0.000958,0.000958
139,7987.52,0.86091,0.22908,0.04993,0.6544,0.92846,0.77672,0.8531,0.88845,0.70316,0.77778,0.85096,0.88614,0.87901,0.79113,0.14018,0.00293,0.65994,0.9112,0.000892,0.000892,0.000892
140,8044.96,0.85621,0.22899,0.04863,0.64329,0.92735,0.77631,0.86212,0.88741,0.70186,0.77631,0.86212,0.88667,0.87882,0.78909,0.13026,0.00322,0.66808,0.91017,0.000826,0.000826,0.000826
141,8103.68,0.82041,0.16396,0.01336,0.62075,0.92511,0.78299,0.85518,0.88731,0.70095,0.78779,0.85201,0.88802,0.88085,0.78879,0.13249,0.00236,0.6664,0.91015,0.00076,0.00076,0.00076
142,8160.53,0.80549,0.14684,0.01118,0.60055,0.92366,0.77039,0.86892,0.88364,0.70124,0.78596,0.85784,0.88331,0.87575,0.77831,0.12306,0.00202,0.65421,0.90757,0.000694,0.000694,0.000694
143,8217.37,0.79414,0.14706,0.01076,0.59014,0.91391,0.76478,0.87642,0.89058,0.70403,0.76478,0.87642,0.89014,0.88228,0.78686,0.13035,0.00185,0.65196,0.90932,0.000628,0.000628,0.000628
144,8274.26,0.794,0.15662,0.01072,0.59227,0.91518,0.80673,0.82664,0.8871,0.70269,0.80814,0.82372,0.886,0.87856,0.78729,0.1266,0.00187,0.66055,0.9095,0.000562,0.000562,0.000562
145,8331.31,0.79142,0.15403,0.01145,0.58267,0.91778,0.77737,0.86469,0.88747,0.70497,0.77737,0.86469,0.88624,0.87849,0.78315,0.13008,0.00213,0.66388,0.90948,0.000496,0.000496,0.000496
146,8387.9,0.78448,0.13392,0.01101,0.57129,0.91114,0.78778,0.83971,0.88712,0.70501,0.78866,0.83932,0.88597,0.87762,0.78863,0.12929,0.00179,0.65619,0.90959,0.00043,0.00043,0.00043
147,8444.93,0.78112,0.14447,0.01069,0.56796,0.91729,0.78193,0.85518,0.89085,0.70825,0.7829,0.85624,0.89049,0.883,0.78306,0.12771,0.00173,0.65534,0.90826,0.000364,0.000364,0.000364
148,8501.97,0.77721,0.15071,0.0107,0.56189,0.91432,0.78883,0.86258,0.88783,0.705,0.7898,0.86364,0.88693,0.87996,0.78094,0.1232,0.0017,0.66572,0.90702,0.000298,0.000298,0.000298
149,8559.12,0.77534,0.14305,0.01145,0.56456,0.91311,0.77269,0.85201,0.88588,0.70472,0.77365,0.85307,0.885,0.87708,0.77862,0.12249,0.00196,0.67304,0.90639,0.000232,0.000232,0.000232
150,8616.17,0.76557,0.13945,0.01154,0.55083,0.91096,0.77822,0.85683,0.88494,0.70527,0.78216,0.85201,0.88436,0.87753,0.77931,0.12362,0.00183,0.67231,0.90699,0.000166,0.000166,0.000166
